loss,accuracy,mean_io_u_wrapper_14,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_14,val_dice_coefficient
0.22419853508472443,0.9120479226112366,0.8096680641174316,0.8921724557876587,0.36971673369407654,0.878084123134613,0.6666170954704285,0.7868131995201111
0.216391921043396,0.9151365756988525,0.8164455890655518,0.8964998722076416,0.3517126441001892,0.8814886212348938,0.6739211082458496,0.7919871211051941
0.2084939032793045,0.9181327819824219,0.8235350251197815,0.9011861085891724,0.38619881868362427,0.8751471042633057,0.6580029129981995,0.7804610729217529
0.20086151361465454,0.9209597110748291,0.8299311995506287,0.9050182104110718,0.37557196617126465,0.8799070119857788,0.6763181686401367,0.7951257228851318
0.19491975009441376,0.9231753945350647,0.8338611721992493,0.9073277711868286,0.3529098331928253,0.8812509775161743,0.678401529788971,0.7965812683105469
0.1893123984336853,0.92585688829422,0.8396109938621521,0.9109398722648621,0.4072800874710083,0.8739945888519287,0.6570818424224854,0.7783213257789612
0.18951189517974854,0.9255930781364441,0.839042603969574,0.9104385375976562,0.3981882929801941,0.8754791021347046,0.6630069017410278,0.7835155129432678
0.18748243153095245,0.9263636469841003,0.8408510088920593,0.9115645885467529,0.4004936218261719,0.8757925629615784,0.6643785834312439,0.7823336720466614
0.18209631741046906,0.9286854267120361,0.8454572558403015,0.9144811630249023,0.39122429490089417,0.8788440823554993,0.6718137860298157,0.7898881435394287
0.17845021188259125,0.9300633072853088,0.8482112288475037,0.9161045551300049,0.3698022663593292,0.879372775554657,0.6796784400939941,0.7974395155906677
0.17893770337104797,0.929875373840332,0.8481789231300354,0.9160804152488708,0.3788132071495056,0.8778349757194519,0.6721550822257996,0.7907732129096985
0.17780373990535736,0.9300572276115417,0.8485594391822815,0.9162269234657288,0.42442741990089417,0.8667776584625244,0.6505225300788879,0.7716343998908997
0.17370785772800446,0.9318654537200928,0.8523411750793457,0.9185676574707031,0.4023851752281189,0.87340247631073,0.6643838286399841,0.7849025726318359
0.17204488813877106,0.9324726462364197,0.8534178137779236,0.9191577434539795,0.4174932539463043,0.8667652010917664,0.6469470858573914,0.7709205746650696
0.16984732449054718,0.9334751963615417,0.8556211590766907,0.9205294251441956,0.3877415359020233,0.870302140712738,0.6517374515533447,0.7743056416511536
0.16775715351104736,0.934131920337677,0.8569523692131042,0.9212827086448669,0.4474797546863556,0.8584418296813965,0.6295051574707031,0.7547761797904968
